34.376   95.125   39.751
30.504   94.196   38.103
31.349   92.636   38.25
31.485   93.848   39.546
36.853   92.283   37.75
38.152   91.721   38.325
39.495   92.224   37.646
40.528   92.458   38.364
38.119   90.184   38.231
39.462   89.596   38.638
37.003   89.636   39.106
36.23   91.666   37.25
38.174   92.009   39.296
37.943   89.896   37.194
39.421   88.509   38.565
40.24   89.975   37.976
39.688   89.882   39.665
36.985   88.548   39.034
37.175   89.928   40.142
36.046   90.037   38.771
39.504   92.459   36.258
40.75   92.897   35.514
41.056   94.472   35.556
42.146   94.963   35.087
40.641   92.446   34.056
40.591   90.936   33.867
41.861   90.251   34.291
42.911   90.678   33.875
41.78   89.3   35.032
38.644   92.33   35.744
41.525   92.42   35.957
39.74   92.868   33.611
41.493   92.825   33.493
39.763   90.534   34.451
40.399   90.718   32.818
40.087   95.339   36.115
40.336   96.821   36.365
41.477   97.07   37.459
41.461   96.518   38.619
39.041   97.508   36.81
39.051   98.993   36.616
39.998   99.812   37.194
38.23   99.805   35.91
39.759   101.066   36.85
38.692   101.088   36.073
39.19   94.943   36.358
40.643   97.218   35.486
38.2   97.097   36.251
38.864   97.303   37.865
37.363   99.499   35.323
40.343   101.934   37.156
38.278   101.913   35.661
42.469   98.008   37.121
43.624   98.469   38.002
43.177   99.104   39.388
43.767   98.802   40.487
44.461   99.48   37.243
45.09   98.885   36.141
42.374   98.395   36.193
44.178   97.646   38.2
43.825   100.297   36.904
45.211   99.904   37.908
45.822   99.463   35.91
42.069   99.976   39.386
41.506   100.611   40.648
40.925   99.557   41.685
41.177   99.658   42.939
40.404   101.606   40.278
39.799   102.296   41.463
40.257   103.427   42.069
38.613   101.901   42.194
39.443   103.762   43.123
38.431   102.84   43.213
37.704   100.843   42.066
37.376   102.756   44.108
36.646   100.76   42.963
36.486   101.692   43.957
41.637   100.181   38.496
42.274   101.1   41.092
40.809   102.365   39.609
39.61   101.087   39.741
41.141   103.984   41.762
39.569   104.556   43.734
37.825   100.102   41.277
37.233   103.486   44.905
35.943   99.933   42.857
35.644   101.597   44.643
40.144   98.501   41.17
39.583   97.374   42.012
40.871   96.64   42.59
40.972   96.377   43.841
38.712   96.418   41.195
38.144   95.281   41.996
37.053   95.478   42.83
38.7   94.013   41.919
36.53   94.432   43.567
38.179   92.966   42.654
37.092   93.177   43.479
39.958   98.514   40.177
39.047   97.776   42.769
37.883   96.969   40.753
39.299   95.999   40.379
36.608   96.471   42.898
39.558   93.847   41.267
35.673   94.601   44.218
38.625   91.974   42.583
36.682   92.353   44.061
41.918   96.359   41.694
43.204   95.671   42.115
43.991   96.543   43.195
44.468   96.025   44.266
44.094   95.417   40.897
45.394   94.688   41.209
45.174   93.283   41.696
44.111   92.756   41.472
46.071   92.735   42.292
41.799   96.632   40.729
42.945   94.789   42.537
43.547   94.824   40.163
44.348   96.367   40.427
46.006   94.657   40.308
45.94   95.249   41.966
44.048   97.939   42.993
44.655   98.929   43.987
43.963   99.01   45.423
44.65   98.943   46.509
44.637   100.312   43.365
45.486   100.373   42.252
43.658   98.287   42.128
45.612   98.632   44.127
43.62   100.563   43.065
44.951   101.047   44.105
45.154   99.721   41.63
42.553   99.073   45.462
41.732   98.999   46.736
41.93   97.65   47.57
42.167   97.687   48.833
40.25   99.163   46.394
39.339   99.071   47.586
39.196   100.146   48.451
38.626   97.911   47.844
38.359   100.063   49.547
37.787   97.825   48.939
37.654   98.903   49.791
42.079   99.173   44.576
42.034   99.772   47.316
40.091   100.129   45.918
39.954   98.394   45.681
39.752   101.063   48.257
38.731   97.059   47.171
38.255   100.914   50.219
37.231   96.908   49.13
36.995   98.836   50.656
41.889   96.421   46.892
42.138   95.097   47.595
43.611   95.011   48.194
43.803   94.578   49.387
41.909   93.919   46.631
40.444   93.868   46.189
42.316   92.608   47.286
39.469   93.67   47.327
41.685   96.422   45.903
41.478   95.041   48.36
42.504   94.065   45.73
40.186   94.795   45.677
40.306   93.053   45.478
42.147   91.786   46.591
43.372   92.647   47.551
41.721   92.451   48.186
38.452   93.644   46.935
39.687   92.728   47.833
39.564   94.492   48.035
44.698   95.489   47.434
46.12   95.565   47.99
46.186   96.515   49.27
46.849   96.163   50.315
47.089   96.09   46.914
48.458   96.364   47.518
47.192   95.086   45.776
44.524   95.79   46.486
46.382   94.628   48.269
46.711   97.038   46.53
49.13   96.735   46.743
48.365   97.112   48.305
48.862   95.443   47.936
47.878   95.465   45.018
47.564   94.137   46.161
46.208   94.937   45.332
45.419   97.7   49.266
45.254   98.596   50.482
44.629   97.805   51.724
45.153   97.89   52.894
44.363   99.794   50.13
44.097   100.784   51.271
45.414   101.389   51.736
43.137   101.863   50.793
44.961   97.953   48.402
46.178   98.918   50.739
44.829   100.345   49.315
43.399   99.42   49.783
43.656   100.254   52.116
45.225   102.092   52.547
46.074   100.597   52.09
45.888   101.912   50.906
42.948   102.567   51.605
43.578   102.394   49.949
42.198   101.405   50.484
43.528   96.954   51.486
42.888   96.064   52.54
43.923   95.017   53.134
43.966   94.783   54.395
41.681   95.338   51.95
40.527   96.25   51.559
39.864   97.172   52.96
40.704   98.741   52.761
43.156   96.951   50.547
42.578   96.67   53.29
41.986   94.787   51.062
41.304   94.612   52.672
40.864   96.962   50.806
39.722   95.655   51.127
40.398   99.421   53.556
41.783   98.585   52.812
40.445   99.172   51.794
44.817   94.372   52.258
45.926   93.438   52.728
47.021   94.113   53.667
47.399   93.537   54.754
46.638   92.82   51.511
45.698   91.865   50.77
47.903   92.096   51.946
46.213   91.43   49.417
44.706   94.546   51.269
45.473   92.704   53.259
46.906   93.608   50.808
45.533   90.975   51.375
44.73   92.346   50.627
48.394   91.664   51.074
48.578   92.801   52.43
47.645   91.302   52.647
45.492   90.756   48.954
46.352   92.305   48.781
47.165   90.915   49.539
47.521   95.381   53.316
48.482   96.168   54.194
47.876   96.654   55.589
48.502   96.443   56.692
48.982   97.392   53.416
49.913   97.094   52.234
50.164   98.375   51.45
51.217   96.504   52.75
47.221   95.777   52.437
49.257   95.548   54.392
48.12   97.934   53.031
49.518   98.046   54.104
49.433   96.381   51.563
50.825   98.163   50.609
49.217   98.764   51.076
50.63   99.114   52.1
51.878   96.292   51.91
51.698   97.217   53.42
51.01   95.581   53.291
46.602   97.261   55.585
45.876   97.725   56.839
45.512   96.517   57.816
45.695   96.578   59.087
44.594   98.472   56.45
44.797   99.832   55.769
43.456   100.362   55.283
45.446   100.798   56.749
46.161   97.388   54.686
46.504   98.351   57.326
44.019   97.845   55.771
44.001   98.637   57.349
45.443   99.71   54.898
43.6   101.329   54.799
43.024   99.661   54.569
42.782   100.479   56.131
45.591   101.765   56.264
44.8   100.922   57.619
46.411   100.403   57.066
45.037   95.342   57.205
44.74   94.036   57.926
46.041   93.467   58.632
46.014   93.066   59.852
44.194   93.011   56.951
42.944   93.405   56.456
44.89   95.397   56.207
44.049   94.24   58.637
44.893   92.887   56.124
44.103   92.047   57.45
43.123   94.048   55.766
47.236   93.465   57.886
48.593   93.037   58.434
49.166   93.915   59.617
49.684   93.365   60.655
49.603   93.035   57.304
49.292   92.053   56.354
47.168   93.771   56.926
48.469   92.095   58.783
49.618   94.014   56.826
50.599   92.853   57.706
48.598   92.425   55.806
49.049   95.316   59.514
49.507   96.289   60.598
48.66   96.301   61.929
49.204   96.595   63.051
48.636   95.681   58.668
50.453   96.019   60.839
49.447   97.284   60.16
47.305   95.934   61.849
46.362   95.832   63.034
46.973   94.701   63.987
47.047   94.877   65.256
44.943   95.498   62.596
46.956   95.729   60.924
46.366   96.722   63.516
44.306   95.395   63.475
44.56   96.297   61.962
44.946   94.562   62.039
47.46   93.52   63.39
48.136   92.378   64.143
49.342   92.818   65.085
49.773   92.042   66.008
48.65   91.343   63.134
47.579   90.678   62.26
48.251   89.802   61.211
46.644   89.859   63.138
47.343   93.448   62.39
47.421   91.962   64.728
49.363   91.829   62.471
49.17   90.555   63.679
47.008   91.445   61.737
47.491   89.329   60.59
48.899   90.416   60.586
48.845   89.034   61.705
45.882   89.387   62.517
47.214   89.091   63.66
46.164   90.513   63.866
49.917   94.085   64.892
51.152   94.56   65.628
50.7   95.316   66.964
51.539   95.987   67.666
51.994   95.466   64.742
49.474   94.702   64.225
51.692   93.74   65.879
52.869   95.805   65.295
52.315   94.915   63.858
51.402   96.328   64.437
49.353   95.199   67.358
48.77   95.841   68.6
48.519   94.753   69.741
48.731   95.071   70.969
47.46   96.555   68.264
47.621   97.695   67.298
46.983   97.676   66.067
48.413   98.788   67.618
47.131   98.724   65.178
48.562   99.837   66.732
47.92   99.804   65.511
48.753   94.648   66.762
49.449   96.512   68.936
46.757   95.843   67.834
47.013   96.945   69.177
46.358   96.822   65.805
48.92   98.813   68.584
46.624   98.695   64.214
49.186   100.69   66.997
48.038   100.63   64.81
48.062   93.465   69.371
47.656   92.371   70.354
48.902   91.841   71.216
49.713   90.958   70.762
47.013   91.204   69.601
46.484   90.093   70.498
45.84   88.976   69.726
45.787   89.063   68.522
45.4   88.032   70.34
48.009   93.28   68.379
46.98   92.781   70.986
46.182   91.573   69.0
47.741   90.765   68.919
47.31   89.687   71.081
45.758   90.515   71.191
49.102   92.418   72.488
50.359   92.276   73.33
50.063   91.965   74.874
48.888   91.656   75.287
51.198   93.552   73.221
50.555   94.744   73.917
49.702   94.534   74.747
50.923   95.854   73.612
48.33   92.964   72.845
50.878   91.497   72.945
52.18   93.38   73.661
51.348   93.8   72.17
51.129   92.044   75.803
50.926   91.896   77.312
50.174   93.094   78.052
49.621   92.944   79.199
52.292   91.694   77.994
53.161   92.943   77.828
52.995   90.472   77.424
54.434   92.914   78.643
52.06   92.204   75.446
50.364   91.062   77.435
52.146   91.552   79.064
53.43   93.063   76.779
52.59   93.825   78.12
53.959   90.345   77.916
52.382   89.588   77.592
53.15   90.608   76.353
54.996   93.833   78.473
54.186   92.831   79.702
55.038   92.059   78.342
50.117   94.333   77.393
49.566   95.596   77.998
48.163   95.969   77.347
47.586   97.073   77.644
50.562   96.745   77.828
51.805   96.607   78.68
53.052   96.526   78.079
51.697   96.56   80.062
54.187   96.4   78.856
52.831   96.434   80.839
54.072   96.354   80.241
55.203   96.228   81.016
50.476   94.355   76.45
49.429   95.42   78.986
50.871   96.809   76.784
50.078   97.687   78.084
53.137   96.563   76.992
50.716   96.622   80.534
55.167   96.337   78.384
52.746   96.396   81.926
55.975   96.183   80.448
47.555   95.054   76.465
46.262   95.32   75.695
44.971   95.025   76.6
43.789   95.323   76.19
46.202   94.463   74.417
45.187   95.047   73.43
45.851   93.023   74.758
45.564   96.412   72.902
48.023   94.166   76.349
46.263   96.3   75.444
47.172   94.483   73.92
45.075   94.372   72.583
44.214   95.126   73.914
45.813   92.432   73.843
46.609   92.612   75.424
44.879   92.993   75.251
44.797   96.759   72.21
45.647   97.113   73.733
46.519   96.35   72.382
45.165   94.491   77.895
44.047   94.42   78.933
44.166   95.748   79.809
43.4   95.994   80.813
44.164   93.171   79.809
44.025   91.857   79.052
42.671   91.686   78.421
41.691   91.875   79.101
42.617   91.365   77.257
46.083   94.145   78.136
43.162   94.416   78.441
45.131   93.167   80.311
43.395   93.194   80.581
44.785   91.817   78.272
44.207   91.033   79.74
45.076   96.717   79.355
44.907   98.198   79.604
44.307   98.907   78.313
44.09   98.225   77.258
46.238   98.838   79.97
46.846   98.347   81.274
48.129   99.032   81.574
48.725   98.551   82.811
49.882   99.007   83.331
50.554   99.951   82.711
50.34   98.504   84.463
45.881   96.395   78.836
44.25   98.302   80.368
46.962   98.651   79.178
46.113   99.918   80.051
46.154   98.54   82.094
47.038   97.275   81.206
48.836   98.853   80.764
47.955   100.103   81.674
48.236   97.824   83.316
50.203   100.336   81.845
51.42   100.293   83.1
49.823   97.777   84.94
51.207   98.845   84.853
43.978   100.277   78.334
43.473   101.024   77.096
42.373   100.245   76.214
42.405   100.258   74.933
44.666   101.383   76.208
45.677   102.317   76.861
46.801   102.672   75.899
47.827   103.583   76.558
48.953   103.908   75.642
44.082   100.78   79.204
43.046   101.876   77.437
45.19   100.473   75.918
44.309   101.861   75.296
45.176   103.233   77.175
46.101   101.835   77.741
47.298   101.76   75.566
46.387   103.179   75.027
47.346   104.51   76.866
48.228   103.095   77.447
49.61   104.511   76.115
49.419   103.055   75.364
48.596   104.377   74.822
41.33   99.578   76.907
40.399   98.53   76.303
39.571   98.975   75.019
39.209   98.134   74.119
39.421   98.053   77.378
40.054   97.21   78.476
39.024   96.787   79.512
39.656   95.946   80.611
38.666   95.553   81.65
41.217   99.836   77.877
40.991   97.756   76.03
38.949   98.916   77.849
38.631   97.461   76.914
40.503   96.318   78.037
40.838   97.784   78.969
38.571   97.673   79.959
38.24   96.204   79.028
40.086   95.044   80.177
40.457   96.511   81.087
39.124   94.998   82.36
38.274   96.383   82.073
37.927   95.011   81.225
39.293   100.346   74.907
38.663   101.054   73.715
39.447   100.827   72.358
38.832   100.577   71.264
38.553   102.567   73.981
37.723   102.794   75.127
37.956   103.278   72.777
39.552   100.887   75.72
37.732   100.669   73.609
39.544   102.974   74.182
37.16   103.556   74.968
37.886   104.346   72.983
38.591   103.117   71.907
36.961   102.883   72.578
40.854   100.873   72.38
41.708   100.533   71.168
41.376   99.008   70.853
41.049   98.629   69.671
43.212   100.732   71.428
43.53   102.218   71.613
44.031   100.147   70.287
44.918   102.483   72.151
41.308   101.144   73.241
41.411   101.116   70.396
43.49   100.233   72.355
43.43   102.733   70.658
42.809   102.662   72.299
45.092   100.297   70.487
43.825   99.081   70.201
43.764   100.645   69.355
45.068   103.558   72.255
45.028   102.005   73.125
45.658   102.079   71.463
41.394   98.089   71.921
41.033   96.625   71.742
39.564   96.422   71.152
39.374   95.66   70.136
41.164   95.888   73.076
40.859   94.398   73.004
41.059   93.728   74.355
40.714   92.247   74.296
40.904   91.578   75.611
41.658   98.422   72.837
41.697   96.239   71.083
42.179   96.004   73.458
40.487   96.334   73.806
39.827   94.253   72.685
41.517   93.927   72.274
42.098   93.838   74.667
40.422   94.209   75.098
39.676   92.128   73.988
41.347   91.755   73.558
40.665   90.599   75.53
41.869   91.666   75.898
40.307   92.013   76.3
38.497   97.153   71.724
37.065   97.054   71.201
36.967   97.386   69.641
36.349   96.602   68.832
36.137   98.003   71.982
35.975   97.522   73.426
34.783   98.105   71.296
35.321   98.536   74.337
38.694   97.76   72.506
36.766   96.098   71.343
36.586   98.994   72.028
35.375   96.612   73.441
36.953   97.274   73.839
34.139   98.779   71.861
34.915   98.492   70.287
34.323   97.118   71.249
35.241   98.123   75.343
35.925   99.443   74.364
34.326   98.772   73.963
37.624   98.533   69.131
37.63   98.858   67.639
38.474   97.842   66.749
38.02   97.423   65.624
38.173   100.281   67.411
37.205   101.319   67.983
38.41   100.529   65.929
37.774   102.719   68.04
38.102   99.151   69.771
36.666   98.814   67.334
39.115   100.4   67.945
36.298   101.343   67.379
36.915   101.029   68.994
38.793   101.539   65.786
39.135   99.809   65.552
37.471   100.416   65.387
37.029   103.398   68.457
38.664   102.725   68.67
38.038   103.044   67.034
39.71   97.381   67.242
40.576   96.341   66.549
39.784   94.975   66.366
39.864   94.31   65.268
41.858   96.095   67.354
42.864   97.252   67.373
43.989   96.932   68.348
43.406   97.478   65.969
40.024   97.78   68.116
40.807   96.708   65.634
41.584   95.877   68.385
42.365   95.222   66.942
42.369   98.159   67.722
44.704   97.755   68.362
43.576   96.795   69.348
44.493   96.019   68.035
44.12   98.302   65.983
43.902   96.573   65.621
42.583   97.723   65.297
38.976   94.538   67.429
38.068   93.324   67.383
36.891   93.36   66.302
36.671   92.379   65.497
37.457   93.116   68.77
38.444   92.641   69.827
37.829   92.534   71.195
36.691   92.907   71.345
38.5   92.079   72.092
39.021   95.087   68.275
38.664   92.539   67.159
37.018   94.051   69.119
36.654   92.381   68.708
38.828   91.663   69.537
39.283   93.334   69.864
36.147   94.551   66.199
35.166   94.837   65.076
35.844   95.008   63.636
35.303   94.496   62.59
34.356   96.09   65.417
33.355   95.885   66.533
33.458   96.625   67.702
32.335   94.957   66.387
32.544   96.437   68.72
31.421   94.769   67.406
31.523   95.505   68.568
30.613   95.319   69.583
36.284   95.245   66.92
34.54   94.041   65.034
35.034   96.893   65.711
33.815   96.426   64.533
34.26   97.354   67.816
32.255   94.374   65.469
32.624   97.018   69.639
30.619   94.039   67.291
29.978   94.647   69.323
37.059   95.71   63.538
37.845   95.899   62.254
38.362   94.572   61.524
38.3   94.459   60.247
39.033   96.805   62.544
37.415   96.108   64.396
37.22   96.373   61.614
39.579   96.996   61.62
38.678   97.749   62.957
39.693   96.321   63.262
38.843   93.5   62.308
39.252   92.145   61.733
38.034   91.439   60.936
38.203   90.827   59.816
39.742   91.226   62.854
41.1   91.638   63.407
41.761   92.43   62.778
41.464   91.156   64.454
38.915   93.653   63.303
40.006   92.317   61.08
39.018   91.228   63.669
39.813   90.203   62.482
36.734   91.586   61.473
35.47   91.123   60.768
35.16   91.873   59.387
34.997   91.179   58.317
34.278   91.283   61.713
34.262   90.302   62.878
56.426   75.282   62.447
